384865924,128772552,313888,0,0,0,0,0,823956,31584980,1569440,0,0,0,0,0,0,19618,58854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33036712,15831726,137326,0,0,0,0,0,17263840,135638852,37097638,117708,0,0,0,0,58854,2452250,4531758,529686,0,0,0,0,0,98090,411978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4884882,176562,19618,0,0,0,0,0,17224604,32134284,15812108,98090,0,0,0,0,647394,18225122,74587636,15674782,58854,0,0,0,0,392360,2844610,1392878,235416,0,0,0,0,0,255034,235416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706766,78472,0,0,0,0,0,0,7631402,5532276,255034,0,0,0,0,0,4002072,31153384,23894724,4531758,39236,0,0,0,58854,1569440,14635028,26817806,5238006,19618,0,0,0,0,568922,627776,274652,39236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235416,19618,0,0,0,0,0,0,1255552,1392878,78472,0,0,0,0,0,3786274,19029460,4767174,137326,0,0,0,0,1353642,19206022,36528716,14497702,1412496,98090,0,0,19618,568922,4865264,16694918,20343866,1569440,0,0,0,0,0,117708,372742,274652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19618,19618,19618,0,0,0,0,0,608158,1942182,627776,58854,0,0,0,0,1373260,18401684,21658272,3256588,78472,0,0,0,19618,16714536,105113244,106309942,15007770,922046,0,0,0,78472,4335578,80747688,46690840,25601490,863192,0,0,0,0,0,117708,745484,117708,39236,0,0,0,0,0,0,19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98090,941664,706248,274652,19618,0,0,0,19618,1961800,22580318,17420784,1667530,78472,0,0,0,294270,17715054,193256918,471145888,32624734,1059372,39236,0,0,58854,1765620,45376434,214562066,34665006,725866,0,0,0,0,19618,176562,667012,196180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19618,0,0,0,0,0,0,0,19618,510068,235416,39236,0,0,0,0,0,667012,3727420,3511622,647394,0,0,0,0,98090,1902946,12398576,137345618,18950988,451214,0,0,0,0,490450,2962318,16596828,534315848
128772552,43086096,105024,0,0,0,0,0,275688,10568040,525120,0,0,0,0,0,0,6564,19692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11053776,5297148,45948,0,0,0,0,0,5776320,45383496,12412524,39384,0,0,0,0,19692,820500,1516284,177228,0,0,0,0,0,32820,137844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634436,59076,6564,0,0,0,0,0,5763192,10751832,5290584,32820,0,0,0,0,216612,6097956,24956328,5244636,19692,0,0,0,0,131280,951780,466044,78768,0,0,0,0,0,85332,78768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571068,26256,0,0,0,0,0,0,2553396,1851048,85332,0,0,0,0,0,1339056,10423632,7994952,1516284,13128,0,0,0,19692,525120,4896744,8972988,1752588,6564,0,0,0,0,190356,210048,91896,13128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78768,6564,0,0,0,0,0,0,420096,466044,26256,0,0,0,0,0,1266852,6367080,1595052,45948,0,0,0,0,452916,6426156,12222168,4850796,472608,32820,0,0,6564,190356,1627872,5585964,6806868,525120,0,0,0,0,0,39384,124716,91896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6564,6564,6564,0,0,0,0,0,203484,649836,210048,19692,0,0,0,0,459480,6157032,7246656,1089624,26256,0,0,0,6564,5592528,35169912,35570316,5021460,308508,0,0,0,26256,1450644,27017424,15622320,8566020,288816,0,0,0,0,0,39384,249432,39384,13128,0,0,0,0,0,0,6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32820,315072,236304,91896,6564,0,0,0,6564,656400,7555164,5828832,557940,26256,0,0,0,98460,5927292,64661964,157641024,10915932,354456,13128,0,0,19692,590760,15182532,71790468,11598588,242868,0,0,0,0,6564,59076,223176,65640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6564,0,0,0,0,0,0,0,6564,170664,78768,13128,0,0,0,0,0,223176,1247160,1174956,216612,0,0,0,0,32820,636708,4148448,45954564,6340824,150972,0,0,0,0,164100,991164,5553144,178777104
313888,105024,256,0,0,0,0,0,672,25760,1280,0,0,0,0,0,0,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26944,12912,112,0,0,0,0,0,14080,110624,30256,96,0,0,0,0,48,2000,3696,432,0,0,0,0,0,80,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984,144,16,0,0,0,0,0,14048,26208,12896,80,0,0,0,0,528,14864,60832,12784,48,0,0,0,0,320,2320,1136,192,0,0,0,0,0,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,64,0,0,0,0,0,0,6224,4512,208,0,0,0,0,0,3264,25408,19488,3696,32,0,0,0,48,1280,11936,21872,4272,16,0,0,0,0,464,512,224,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,16,0,0,0,0,0,0,1024,1136,64,0,0,0,0,0,3088,15520,3888,112,0,0,0,0,1104,15664,29792,11824,1152,80,0,0,16,464,3968,13616,16592,1280,0,0,0,0,0,96,304,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,496,1584,512,48,0,0,0,0,1120,15008,17664,2656,64,0,0,0,16,13632,85728,86704,12240,752,0,0,0,64,3536,65856,38080,20880,704,0,0,0,0,0,96,608,96,32,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,768,576,224,16,0,0,0,16,1600,18416,14208,1360,64,0,0,0,240,14448,157616,384256,26608,864,32,0,0,48,1440,37008,174992,28272,592,0,0,0,0,16,144,544,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,416,192,32,0,0,0,0,0,544,3040,2864,528,0,0,0,0,80,1552,10112,112016,15456,368,0,0,0,0,400,2416,13536,435776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823956,275688,672,0,0,0,0,0,1764,67620,3360,0,0,0,0,0,0,42,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70728,33894,294,0,0,0,0,0,36960,290388,79422,252,0,0,0,0,126,5250,9702,1134,0,0,0,0,0,210,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10458,378,42,0,0,0,0,0,36876,68796,33852,210,0,0,0,0,1386,39018,159684,33558,126,0,0,0,0,840,6090,2982,504,0,0,0,0,0,546,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654,168,0,0,0,0,0,0,16338,11844,546,0,0,0,0,0,8568,66696,51156,9702,84,0,0,0,126,3360,31332,57414,11214,42,0,0,0,0,1218,1344,588,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,42,0,0,0,0,0,0,2688,2982,168,0,0,0,0,0,8106,40740,10206,294,0,0,0,0,2898,41118,78204,31038,3024,210,0,0,42,1218,10416,35742,43554,3360,0,0,0,0,0,252,798,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,0,0,0,0,0,1302,4158,1344,126,0,0,0,0,2940,39396,46368,6972,168,0,0,0,42,35784,225036,227598,32130,1974,0,0,0,168,9282,172872,99960,54810,1848,0,0,0,0,0,252,1596,252,84,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2016,1512,588,42,0,0,0,42,4200,48342,37296,3570,168,0,0,0,630,37926,413742,1008672,69846,2268,84,0,0,126,3780,97146,459354,74214,1554,0,0,0,0,42,378,1428,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,42,1092,504,84,0,0,0,0,0,1428,7980,7518,1386,0,0,0,0,210,4074,26544,294042,40572,966,0,0,0,0,1050,6342,35532,1143912
31584980,10568040,25760,0,0,0,0,0,67620,2592100,128800,0,0,0,0,0,0,1610,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711240,1299270,11270,0,0,0,0,0,1416800,11131540,3044510,9660,0,0,0,0,4830,201250,371910,43470,0,0,0,0,0,8050,33810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400890,14490,1610,0,0,0,0,0,1413580,2637180,1297660,8050,0,0,0,0,53130,1495690,6121220,1286390,4830,0,0,0,0,32200,233450,114310,19320,0,0,0,0,0,20930,19320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140070,6440,0,0,0,0,0,0,626290,454020,20930,0,0,0,0,0,328440,2556680,1960980,371910,3220,0,0,0,4830,128800,1201060,2200870,429870,1610,0,0,0,0,46690,51520,22540,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19320,1610,0,0,0,0,0,0,103040,114310,6440,0,0,0,0,0,310730,1561700,391230,11270,0,0,0,0,111090,1576190,2997820,1189790,115920,8050,0,0,1610,46690,399280,1370110,1669570,128800,0,0,0,0,0,9660,30590,22540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1610,1610,0,0,0,0,0,49910,159390,51520,4830,0,0,0,0,112700,1510180,1777440,267260,6440,0,0,0,1610,1371720,8626380,8724590,1231650,75670,0,0,0,6440,355810,6626760,3831800,2101050,70840,0,0,0,0,0,9660,61180,9660,3220,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050,77280,57960,22540,1610,0,0,0,1610,161000,1853110,1429680,136850,6440,0,0,0,24150,1453830,15860110,38665760,2677430,86940,3220,0,0,4830,144900,3723930,17608570,2844870,59570,0,0,0,0,1610,14490,54740,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,1610,41860,19320,3220,0,0,0,0,0,54740,305900,288190,53130,0,0,0,0,8050,156170,1017520,11271610,1555260,37030,0,0,0,0,40250,243110,1362060,43849960
